num_node,node_min_capacity,capacity_multiplier,capacity_skew,num_copy,strategy,supply,num_stored,num_evict,num_loss
12000,1024,128,1,3,Vanilla,139484415,7600000,5902665,288707
12000,1024,128,1,3,Vanilla,139484415,7700000,6072541,302306
12000,1024,128,1,3,Vanilla,139484415,7800000,6243019,316088
12000,1024,128,1,3,Vanilla,139484415,7900000,6413991,330084
12000,1024,128,1,3,Vanilla,139484415,8000000,6585948,344550
12000,1024,128,1,3,Vanilla,139484415,8100000,6758739,359013
12000,1024,128,1,3,Vanilla,139484415,8200000,6932839,373858
12000,1024,128,1,3,Vanilla,139484415,8300000,7108193,389244
12000,1024,128,1,3,Vanilla,139484415,8400000,7284676,404553
12000,1024,128,1,3,Vanilla,139484415,8500000,7462609,420462
12000,1024,128,1,3,Vanilla,139484415,8600000,7641432,436566
12000,1024,128,1,3,Vanilla,139484415,8700000,7822710,453161
12000,1024,128,1,3,Vanilla,139484415,8800000,8005174,470095
12000,1024,128,1,3,Vanilla,139484415,8900000,8188321,487506
12000,1024,128,1,3,Vanilla,139484415,9000000,8372240,504679
12000,1024,128,1,3,Vanilla,139484415,9100000,8557466,522379
12000,1024,128,1,3,Vanilla,139484415,9200000,8743185,540314
12000,1024,128,1,3,Vanilla,139484415,9300000,8929847,558667
12000,1024,128,1,3,Vanilla,139484415,9400000,9116547,577040
12000,1024,128,1,3,Vanilla,139484415,9500000,9304552,596050
12000,1024,128,1,3,Vanilla,139484415,9600000,9492425,614864
12000,1024,128,1,3,Vanilla,139484415,9700000,9680797,633913
12000,1024,128,1,3,Vanilla,139484415,9800000,9870327,653512
12000,1024,128,1,3,Vanilla,139484415,9900000,10059967,673235
12000,1024,128,1,3,Vanilla,139484415,10000000,10250051,693333
12000,1024,128,1,3,Vanilla,138652170,100000,0,0
12000,1024,128,1,3,Vanilla,138652170,200000,0,0
12000,1024,128,1,3,Vanilla,138652170,300000,0,0
12000,1024,128,1,3,Vanilla,138652170,400000,0,0
12000,1024,128,1,3,Vanilla,138652170,500000,0,0
12000,1024,128,1,3,Vanilla,138652170,600000,0,0
12000,1024,128,1,3,Vanilla,138652170,700000,0,0
12000,1024,128,1,3,Vanilla,138652170,800000,0,0
12000,1024,128,1,3,Vanilla,138652170,900000,0,0
12000,1024,128,1,3,Vanilla,138652170,1000000,0,0
12000,1024,128,1,3,Vanilla,138652170,1100000,61,0
12000,1024,128,1,3,Vanilla,138652170,1200000,350,0
12000,1024,128,1,3,Vanilla,138652170,1300000,784,0
12000,1024,128,1,3,Vanilla,138652170,1400000,1559,0
12000,1024,128,1,3,Vanilla,138652170,1500000,3042,0
12000,1024,128,1,3,Vanilla,138652170,1600000,4776,4
12000,1024,128,1,3,Vanilla,138652170,1700000,6598,13
12000,1024,128,1,3,Vanilla,138652170,1800000,8734,31
12000,1024,128,1,3,Vanilla,138652170,1900000,11054,59
12000,1024,128,1,3,Vanilla,138652170,2000000,13711,97
12000,1024,128,1,3,Vanilla,138652170,2100000,18916,150
12000,1024,128,1,3,Vanilla,138652170,2200000,31923,220
12000,1024,128,1,3,Vanilla,138652170,2300000,50580,305
12000,1024,128,1,3,Vanilla,138652170,2400000,72421,480
12000,1024,128,1,3,Vanilla,138652170,2500000,98164,659
12000,1024,128,1,3,Vanilla,138652170,2600000,127256,897
12000,1024,128,1,3,Vanilla,138652170,2700000,158395,1198
12000,1024,128,1,3,Vanilla,138652170,2800000,193345,1630
12000,1024,128,1,3,Vanilla,138652170,2900000,234323,2175
12000,1024,128,1,3,Vanilla,138652170,3000000,279790,2810
12000,1024,128,1,3,Vanilla,138652170,3100000,328815,3591
12000,1024,128,1,3,Vanilla,138652170,3200000,380047,4466
12000,1024,128,1,3,Vanilla,138652170,3300000,433634,5505
12000,1024,128,1,3,Vanilla,138652170,3400000,491844,6772
12000,1024,128,1,3,Vanilla,138652170,3500000,553540,8151
12000,1024,128,1,3,Vanilla,138652170,3600000,618544,9699
12000,1024,128,1,3,Vanilla,138652170,3700000,684723,11471
12000,1024,128,1,3,Vanilla,138652170,3800000,752600,13415
12000,1024,128,1,3,Vanilla,138652170,3900000,821619,15584
12000,1024,128,1,3,Vanilla,138652170,4000000,892526,17969
12000,1024,128,1,3,Vanilla,138652170,4100000,966325,20446
12000,1024,128,1,3,Vanilla,138652170,4200000,1047978,23239
12000,1024,128,1,3,Vanilla,138652170,4300000,1140728,26246
12000,1024,128,1,3,Vanilla,138652170,4400000,1243591,29484
12000,1024,128,1,3,Vanilla,138652170,4500000,1353391,32924
12000,1024,128,1,3,Vanilla,138652170,4600000,1468245,36790
12000,1024,128,1,3,Vanilla,138652170,4700000,1587476,40848
12000,1024,128,1,3,Vanilla,138652170,4800000,1709459,45169
12000,1024,128,1,3,Vanilla,138652170,4900000,1834222,49726
12000,1024,128,1,3,Vanilla,138652170,5000000,1960744,54421
12000,1024,128,1,3,Vanilla,138652170,5100000,2090210,59590
12000,1024,128,1,3,Vanilla,138652170,5200000,2221380,65017
12000,1024,128,1,3,Vanilla,138652170,5300000,2354504,70636
12000,1024,128,1,3,Vanilla,138652170,5400000,2489137,76593
12000,1024,128,1,3,Vanilla,138652170,5500000,2626402,82977
12000,1024,128,1,3,Vanilla,138652170,5600000,2765826,89516
12000,1024,128,1,3,Vanilla,138652170,5700000,2908760,96451
12000,1024,128,1,3,Vanilla,138652170,5800000,3054696,103727
12000,1024,128,1,3,Vanilla,138652170,5900000,3202871,111311
12000,1024,128,1,3,Vanilla,138652170,6000000,3353177,119384
12000,1024,128,1,3,Vanilla,138652170,6100000,3505294,127748
12000,1024,128,1,3,Vanilla,138652170,6200000,3659642,136444
12000,1024,128,1,3,Vanilla,138652170,6300000,3814675,145214
12000,1024,128,1,3,Vanilla,138652170,6400000,3971169,154540
12000,1024,128,1,3,Vanilla,138652170,6500000,4128441,163975
12000,1024,128,1,3,Vanilla,138652170,6600000,4287811,173846
12000,1024,128,1,3,Vanilla,138652170,6700000,4448469,183959
12000,1024,128,1,3,Vanilla,138652170,6800000,4610076,194316
12000,1024,128,1,3,Vanilla,138652170,6900000,4773473,205205
12000,1024,128,1,3,Vanilla,138652170,7000000,4937637,216397
12000,1024,128,1,3,Vanilla,138652170,7100000,5103652,227901
12000,1024,128,1,3,Vanilla,138652170,7200000,5270474,239761
12000,1024,128,1,3,Vanilla,138652170,7300000,5437656,251816
12000,1024,128,1,3,Vanilla,138652170,7400000,5605888,264251
12000,1024,128,1,3,Vanilla,138652170,7500000,5775930,277065
12000,1024,128,1,3,Vanilla,138652170,7600000,5946146,289977
12000,1024,128,1,3,Vanilla,138652170,7700000,6117373,303457
12000,1024,128,1,3,Vanilla,138652170,7800000,6289374,317106
12000,1024,128,1,3,Vanilla,138652170,7900000,6462468,331326
12000,1024,128,1,3,Vanilla,138652170,8000000,6635681,345642
12000,1024,128,1,3,Vanilla,138652170,8100000,6809700,360064
12000,1024,128,1,3,Vanilla,138652170,8200000,6984433,375045
12000,1024,128,1,3,Vanilla,138652170,8300000,7161153,390233
12000,1024,128,1,3,Vanilla,138652170,8400000,7338790,405808
12000,1024,128,1,3,Vanilla,138652170,8500000,7518058,421691
12000,1024,128,1,3,Vanilla,138652170,8600000,7698891,437944
12000,1024,128,1,3,Vanilla,138652170,8700000,7881395,454754
12000,1024,128,1,3,Vanilla,138652170,8800000,8064593,471519
12000,1024,128,1,3,Vanilla,138652170,8900000,8248767,488534
12000,1024,128,1,3,Vanilla,138652170,9000000,8434131,506083
12000,1024,128,1,3,Vanilla,138652170,9100000,8620065,523536
12000,1024,128,1,3,Vanilla,138652170,9200000,8806682,541602
12000,1024,128,1,3,Vanilla,138652170,9300000,8993611,559708
12000,1024,128,1,3,Vanilla,138652170,9400000,9180604,578014
12000,1024,128,1,3,Vanilla,138652170,9500000,9368816,596715
12000,1024,128,1,3,Vanilla,138652170,9600000,9557379,615639
12000,1024,128,1,3,Vanilla,138652170,9700000,9746197,634644
12000,1024,128,1,3,Vanilla,138652170,9800000,9935797,653892
12000,1024,128,1,3,Vanilla,138652170,9900000,10126273,673992
12000,1024,128,1,3,Vanilla,138652170,10000000,10317135,694011
12000,1024,128,1,3,Vanilla,137464229,100000,0,0
12000,1024,128,1,3,Vanilla,137464229,200000,0,0
12000,1024,128,1,3,Vanilla,137464229,300000,0,0
12000,1024,128,1,3,Vanilla,137464229,400000,0,0
12000,1024,128,1,3,Vanilla,137464229,500000,0,0
12000,1024,128,1,3,Vanilla,137464229,600000,0,0
12000,1024,128,1,3,Vanilla,137464229,700000,0,0
12000,1024,128,1,3,Vanilla,137464229,800000,0,0
12000,1024,128,1,3,Vanilla,137464229,900000,0,0
12000,1024,128,1,3,Vanilla,137464229,1000000,0,0
12000,1024,128,1,3,Vanilla,137464229,1100000,89,0
12000,1024,128,1,3,Vanilla,137464229,1200000,527,0
12000,1024,128,1,3,Vanilla,137464229,1300000,1244,0
12000,1024,128,1,3,Vanilla,137464229,1400000,2069,0
12000,1024,128,1,3,Vanilla,137464229,1500000,3897,7
12000,1024,128,1,3,Vanilla,137464229,1600000,6213,25
12000,1024,128,1,3,Vanilla,137464229,1700000,9060,45
12000,1024,128,1,3,Vanilla,137464229,1800000,12197,80
12000,1024,128,1,3,Vanilla,137464229,1900000,15567,137
12000,1024,128,1,3,Vanilla,137464229,2000000,19290,209
12000,1024,128,1,3,Vanilla,137464229,2100000,26072,305
12000,1024,128,1,3,Vanilla,137464229,2200000,41394,437
12000,1024,128,1,3,Vanilla,137464229,2300000,63257,593
12000,1024,128,1,3,Vanilla,137464229,2400000,89223,781
12000,1024,128,1,3,Vanilla,137464229,2500000,118524,1036
12000,1024,128,1,3,Vanilla,137464229,2600000,149959,1390
12000,1024,128,1,3,Vanilla,137464229,2700000,183681,1827
12000,1024,128,1,3,Vanilla,137464229,2800000,220953,2336
12000,1024,128,1,3,Vanilla,137464229,2900000,263768,2916
12000,1024,128,1,3,Vanilla,137464229,3000000,310656,3613
12000,1024,128,1,3,Vanilla,137464229,3100000,361260,4481
12000,1024,128,1,3,Vanilla,137464229,3200000,414915,5484
12000,1024,128,1,3,Vanilla,137464229,3300000,470970,6708
12000,1024,128,1,3,Vanilla,137464229,3400000,529948,8001
12000,1024,128,1,3,Vanilla,137464229,3500000,592707,9535
12000,1024,128,1,3,Vanilla,137464229,3600000,658949,11222
12000,1024,128,1,3,Vanilla,137464229,3700000,727095,13169
12000,1024,128,1,3,Vanilla,137464229,3800000,796288,15340
12000,1024,128,1,3,Vanilla,137464229,3900000,865955,17645
12000,1024,128,1,3,Vanilla,137464229,4000000,938301,20152
12000,1024,128,1,3,Vanilla,137464229,4100000,1014495,22844
12000,1024,128,1,3,Vanilla,137464229,4200000,1097861,25884
12000,1024,128,1,3,Vanilla,137464229,4300000,1191323,29093
12000,1024,128,1,3,Vanilla,137464229,4400000,1295435,32653
12000,1024,128,1,3,Vanilla,137464229,4500000,1406038,36519
12000,1024,128,1,3,Vanilla,137464229,4600000,1521501,40686
12000,1024,128,1,3,Vanilla,137464229,4700000,1639406,45028
12000,1024,128,1,3,Vanilla,137464229,4800000,1760427,49760
12000,1024,128,1,3,Vanilla,137464229,4900000,1884006,54769
12000,1024,128,1,3,Vanilla,137464229,5000000,2010028,60058
12000,1024,128,1,3,Vanilla,137464229,5100000,2138114,65646
12000,1024,128,1,3,Vanilla,137464229,5200000,2267712,71557
12000,1024,128,1,3,Vanilla,137464229,5300000,2398568,77596
12000,1024,128,1,3,Vanilla,137464229,5400000,2531676,84346
12000,1024,128,1,3,Vanilla,137464229,5500000,2666826,91317
12000,1024,128,1,3,Vanilla,137464229,5600000,2804404,98589
12000,1024,128,1,3,Vanilla,137464229,5700000,2945287,106204
12000,1024,128,1,3,Vanilla,137464229,5800000,3090429,114004
12000,1024,128,1,3,Vanilla,137464229,5900000,3238589,122326
12000,1024,128,1,3,Vanilla,137464229,6000000,3388417,130868
12000,1024,128,1,3,Vanilla,137464229,6100000,3540183,139658
12000,1024,128,1,3,Vanilla,137464229,6200000,3693272,148789
12000,1024,128,1,3,Vanilla,137464229,6300000,3847775,158195
12000,1024,128,1,3,Vanilla,137464229,6400000,4003178,168014
12000,1024,128,1,3,Vanilla,137464229,6500000,4160178,177977
12000,1024,128,1,3,Vanilla,137464229,6600000,4317285,188101
12000,1024,128,1,3,Vanilla,137464229,6700000,4476353,198828
12000,1024,128,1,3,Vanilla,137464229,6800000,4636538,209786
12000,1024,128,1,3,Vanilla,137464229,6900000,4798425,221192
12000,1024,128,1,3,Vanilla,137464229,7000000,4961820,232855
12000,1024,128,1,3,Vanilla,137464229,7100000,5126114,244649
12000,1024,128,1,3,Vanilla,137464229,7200000,5291951,256656
12000,1024,128,1,3,Vanilla,137464229,7300000,5458824,269267
12000,1024,128,1,3,Vanilla,137464229,7400000,5626046,282105
12000,1024,128,1,3,Vanilla,137464229,7500000,5793910,295120
12000,1024,128,1,3,Vanilla,137464229,7600000,5962707,308350
12000,1024,128,1,3,Vanilla,137464229,7700000,6131668,321807
12000,1024,128,1,3,Vanilla,137464229,7800000,6302206,335828
12000,1024,128,1,3,Vanilla,137464229,7900000,6472971,350073
12000,1024,128,1,3,Vanilla,137464229,8000000,6644588,364649
12000,1024,128,1,3,Vanilla,137464229,8100000,6816555,379540
12000,1024,128,1,3,Vanilla,137464229,8200000,6989806,394795
12000,1024,128,1,3,Vanilla,137464229,8300000,7165125,410431
12000,1024,128,1,3,Vanilla,137464229,8400000,7341079,425989
12000,1024,128,1,3,Vanilla,137464229,8500000,7518303,441620
12000,1024,128,1,3,Vanilla,137464229,8600000,7697508,457844
12000,1024,128,1,3,Vanilla,137464229,8700000,7877862,474043
12000,1024,128,1,3,Vanilla,137464229,8800000,8059868,490762
12000,1024,128,1,3,Vanilla,137464229,8900000,8243216,507864
12000,1024,128,1,3,Vanilla,137464229,9000000,8427293,525029
12000,1024,128,1,3,Vanilla,137464229,9100000,8612248,542634
12000,1024,128,1,3,Vanilla,137464229,9200000,8797772,560257
12000,1024,128,1,3,Vanilla,137464229,9300000,8984196,578352
12000,1024,128,1,3,Vanilla,137464229,9400000,9171189,596592
12000,1024,128,1,3,Vanilla,137464229,9500000,9359031,615095
12000,1024,128,1,3,Vanilla,137464229,9600000,9547530,634046
12000,1024,128,1,3,Vanilla,137464229,9700000,9736197,652888
12000,1024,128,1,3,Vanilla,137464229,9800000,9925380,672143
12000,1024,128,1,3,Vanilla,137464229,9900000,10115248,691632
12000,1024,128,1,3,Vanilla,137464229,10000000,10305236,711313
12000,1024,128,1,3,Vanilla,138011313,100000,0,0
12000,1024,128,1,3,Vanilla,138011313,200000,0,0
12000,1024,128,1,3,Vanilla,138011313,300000,0,0
12000,1024,128,1,3,Vanilla,138011313,400000,0,0
12000,1024,128,1,3,Vanilla,138011313,500000,0,0
12000,1024,128,1,3,Vanilla,138011313,600000,0,0
12000,1024,128,1,3,Vanilla,138011313,700000,0,0
12000,1024,128,1,3,Vanilla,138011313,800000,0,0
12000,1024,128,1,3,Vanilla,138011313,900000,0,0
12000,1024,128,1,3,Vanilla,138011313,1000000,0,0
12000,1024,128,1,3,Vanilla,138011313,1100000,55,0
12000,1024,128,1,3,Vanilla,138011313,1200000,172,0
12000,1024,128,1,3,Vanilla,138011313,1300000,432,0
12000,1024,128,1,3,Vanilla,138011313,1400000,748,0
12000,1024,128,1,3,Vanilla,138011313,1500000,1246,0
12000,1024,128,1,3,Vanilla,138011313,1600000,2195,0
12000,1024,128,1,3,Vanilla,138011313,1700000,3575,1
12000,1024,128,1,3,Vanilla,138011313,1800000,5573,5
12000,1024,128,1,3,Vanilla,138011313,1900000,7852,11
12000,1024,128,1,3,Vanilla,138011313,2000000,10408,24
12000,1024,128,1,3,Vanilla,138011313,2100000,16166,49
12000,1024,128,1,3,Vanilla,138011313,2200000,29853,83
12000,1024,128,1,3,Vanilla,138011313,2300000,49341,124
12000,1024,128,1,3,Vanilla,138011313,2400000,72708,190
12000,1024,128,1,3,Vanilla,138011313,2500000,99604,303
12000,1024,128,1,3,Vanilla,138011313,2600000,129010,498
12000,1024,128,1,3,Vanilla,138011313,2700000,160826,718
12000,1024,128,1,3,Vanilla,138011313,2800000,196107,1050
12000,1024,128,1,3,Vanilla,138011313,2900000,237378,1458
12000,1024,128,1,3,Vanilla,138011313,3000000,283884,1976
12000,1024,128,1,3,Vanilla,138011313,3100000,333616,2666
12000,1024,128,1,3,Vanilla,138011313,3200000,385116,3434
12000,1024,128,1,3,Vanilla,138011313,3300000,439196,4299
12000,1024,128,1,3,Vanilla,138011313,3400000,496438,5362
12000,1024,128,1,3,Vanilla,138011313,3500000,557197,6497
12000,1024,128,1,3,Vanilla,138011313,3600000,620915,7850
12000,1024,128,1,3,Vanilla,138011313,3700000,685811,9337
12000,1024,128,1,3,Vanilla,138011313,3800000,752094,11020
12000,1024,128,1,3,Vanilla,138011313,3900000,819804,12907
12000,1024,128,1,3,Vanilla,138011313,4000000,889873,14874
12000,1024,128,1,3,Vanilla,138011313,4100000,962830,17049
12000,1024,128,1,3,Vanilla,138011313,4200000,1043911,19560
12000,1024,128,1,3,Vanilla,138011313,4300000,1135826,22231
12000,1024,128,1,3,Vanilla,138011313,4400000,1237575,25137
12000,1024,128,1,3,Vanilla,138011313,4500000,1346284,28247
12000,1024,128,1,3,Vanilla,138011313,4600000,1459620,31691
12000,1024,128,1,3,Vanilla,138011313,4700000,1575576,35354
12000,1024,128,1,3,Vanilla,138011313,4800000,1694686,39326
12000,1024,128,1,3,Vanilla,138011313,4900000,1817104,43632
12000,1024,128,1,3,Vanilla,138011313,5000000,1941583,48167
12000,1024,128,1,3,Vanilla,138011313,5100000,2068860,52873
12000,1024,128,1,3,Vanilla,138011313,5200000,2197287,57970
12000,1024,128,1,3,Vanilla,138011313,5300000,2328188,63321
12000,1024,128,1,3,Vanilla,138011313,5400000,2459651,68877
12000,1024,128,1,3,Vanilla,138011313,5500000,2593844,74788
12000,1024,128,1,3,Vanilla,138011313,5600000,2731521,80977
12000,1024,128,1,3,Vanilla,138011313,5700000,2872617,87417
12000,1024,128,1,3,Vanilla,138011313,5800000,3016920,94184
12000,1024,128,1,3,Vanilla,138011313,5900000,3163525,101142
12000,1024,128,1,3,Vanilla,138011313,6000000,3312825,108446
12000,1024,128,1,3,Vanilla,138011313,6100000,3463791,116218
12000,1024,128,1,3,Vanilla,138011313,6200000,3616248,124414
12000,1024,128,1,3,Vanilla,138011313,6300000,3769897,132837
12000,1024,128,1,3,Vanilla,138011313,6400000,3924869,141530
12000,1024,128,1,3,Vanilla,138011313,6500000,4080517,150276
12000,1024,128,1,3,Vanilla,138011313,6600000,4237523,159479
12000,1024,128,1,3,Vanilla,138011313,6700000,4396547,168983
12000,1024,128,1,3,Vanilla,138011313,6800000,4556541,178978
12000,1024,128,1,3,Vanilla,138011313,6900000,4719210,189436
12000,1024,128,1,3,Vanilla,138011313,7000000,4882680,200129
12000,1024,128,1,3,Vanilla,138011313,7100000,5046913,210825
12000,1024,128,1,3,Vanilla,138011313,7200000,5213021,222217
12000,1024,128,1,3,Vanilla,138011313,7300000,5379387,233869
12000,1024,128,1,3,Vanilla,138011313,7400000,5547376,245575
12000,1024,128,1,3,Vanilla,138011313,7500000,5715939,258010
12000,1024,128,1,3,Vanilla,138011313,7600000,5885743,270400
12000,1024,128,1,3,Vanilla,138011313,7700000,6055979,283016
12000,1024,128,1,3,Vanilla,138011313,7800000,6226978,296249
12000,1024,128,1,3,Vanilla,138011313,7900000,6398568,309773
12000,1024,128,1,3,Vanilla,138011313,8000000,6571730,323581
12000,1024,128,1,3,Vanilla,138011313,8100000,6744890,337802
12000,1024,128,1,3,Vanilla,138011313,8200000,6919284,352175
12000,1024,128,1,3,Vanilla,138011313,8300000,7094333,366791
12000,1024,128,1,3,Vanilla,138011313,8400000,7270400,381685
12000,1024,128,1,3,Vanilla,138011313,8500000,7448329,396853
12000,1024,128,1,3,Vanilla,138011313,8600000,7628236,412397
12000,1024,128,1,3,Vanilla,138011313,8700000,7809642,428520
12000,1024,128,1,3,Vanilla,138011313,8800000,7991656,444624
12000,1024,128,1,3,Vanilla,138011313,8900000,8175356,461046
12000,1024,128,1,3,Vanilla,138011313,9000000,8359805,477872
12000,1024,128,1,3,Vanilla,138011313,9100000,8545180,495078
12000,1024,128,1,3,Vanilla,138011313,9200000,8731216,512505
12000,1024,128,1,3,Vanilla,138011313,9300000,8918451,530305
12000,1024,128,1,3,Vanilla,138011313,9400000,9105790,548074
12000,1024,128,1,3,Vanilla,138011313,9500000,9293414,566176
12000,1024,128,1,3,Vanilla,138011313,9600000,9482256,584704
12000,1024,128,1,3,Vanilla,138011313,9700000,9670924,603246
12000,1024,128,1,3,Vanilla,138011313,9800000,9860334,622102
12000,1024,128,1,3,Vanilla,138011313,9900000,10050155,641093
12000,1024,128,1,3,Vanilla,138011313,10000000,10240453,660684
12000,1024,128,1,3,Vanilla,138582214,100000,0,0
12000,1024,128,1,3,Vanilla,138582214,200000,0,0
12000,1024,128,1,3,Vanilla,138582214,300000,0,0
12000,1024,128,1,3,Vanilla,138582214,400000,0,0
12000,1024,128,1,3,Vanilla,138582214,500000,0,0
12000,1024,128,1,3,Vanilla,138582214,600000,0,0
12000,1024,128,1,3,Vanilla,138582214,700000,0,0
12000,1024,128,1,3,Vanilla,138582214,800000,0,0
12000,1024,128,1,3,Vanilla,138582214,900000,0,0
12000,1024,128,1,3,Vanilla,138582214,1000000,0,0
12000,1024,128,1,3,Vanilla,138582214,1100000,0,0
12000,1024,128,1,3,Vanilla,138582214,1200000,14,0
12000,1024,128,1,3,Vanilla,138582214,1300000,431,0
12000,1024,128,1,3,Vanilla,138582214,1400000,1024,0
12000,1024,128,1,3,Vanilla,138582214,1500000,2079,0
12000,1024,128,1,3,Vanilla,138582214,1600000,3531,0
12000,1024,128,1,3,Vanilla,138582214,1700000,5269,0
12000,1024,128,1,3,Vanilla,138582214,1800000,7703,1
12000,1024,128,1,3,Vanilla,138582214,1900000,10675,7
12000,1024,128,1,3,Vanilla,138582214,2000000,14058,14
12000,1024,128,1,3,Vanilla,138582214,2100000,20468,38
12000,1024,128,1,3,Vanilla,138582214,2200000,34557,69
12000,1024,128,1,3,Vanilla,138582214,2300000,53620,130
12000,1024,128,1,3,Vanilla,138582214,2400000,75914,243
12000,1024,128,1,3,Vanilla,138582214,2500000,101349,370
12000,1024,128,1,3,Vanilla,138582214,2600000,129541,582
12000,1024,128,1,3,Vanilla,138582214,2700000,159552,839
12000,1024,128,1,3,Vanilla,138582214,2800000,193502,1173
12000,1024,128,1,3,Vanilla,138582214,2900000,233333,1596
12000,1024,128,1,3,Vanilla,138582214,3000000,279269,2143
12000,1024,128,1,3,Vanilla,138582214,3100000,327935,2780
12000,1024,128,1,3,Vanilla,138582214,3200000,378685,3580
12000,1024,128,1,3,Vanilla,138582214,3300000,431633,4529
12000,1024,128,1,3,Vanilla,138582214,3400000,487794,5577
12000,1024,128,1,3,Vanilla,138582214,3500000,547379,6817
12000,1024,128,1,3,Vanilla,138582214,3600000,610015,8142
12000,1024,128,1,3,Vanilla,138582214,3700000,674942,9640
12000,1024,128,1,3,Vanilla,138582214,3800000,740957,11349
12000,1024,128,1,3,Vanilla,138582214,3900000,808250,13259
12000,1024,128,1,3,Vanilla,138582214,4000000,877367,15398
12000,1024,128,1,3,Vanilla,138582214,4100000,949532,17653
12000,1024,128,1,3,Vanilla,138582214,4200000,1030800,20267
12000,1024,128,1,3,Vanilla,138582214,4300000,1122249,23005
12000,1024,128,1,3,Vanilla,138582214,4400000,1224675,26219
12000,1024,128,1,3,Vanilla,138582214,4500000,1334729,29384
12000,1024,128,1,3,Vanilla,138582214,4600000,1449155,32873
12000,1024,128,1,3,Vanilla,138582214,4700000,1567696,36757
12000,1024,128,1,3,Vanilla,138582214,4800000,1688433,40919
12000,1024,128,1,3,Vanilla,138582214,4900000,1812273,45334
12000,1024,128,1,3,Vanilla,138582214,5000000,1937991,49904
12000,1024,128,1,3,Vanilla,138582214,5100000,2065664,54796
12000,1024,128,1,3,Vanilla,138582214,5200000,2195368,60076
12000,1024,128,1,3,Vanilla,138582214,5300000,2326485,65721
12000,1024,128,1,3,Vanilla,138582214,5400000,2459199,71461
12000,1024,128,1,3,Vanilla,138582214,5500000,2594331,77727
12000,1024,128,1,3,Vanilla,138582214,5600000,2731764,84078
12000,1024,128,1,3,Vanilla,138582214,5700000,2872248,90986
12000,1024,128,1,3,Vanilla,138582214,5800000,3016280,98194
12000,1024,128,1,3,Vanilla,138582214,5900000,3162852,105593
12000,1024,128,1,3,Vanilla,138582214,6000000,3312268,113542
12000,1024,128,1,3,Vanilla,138582214,6100000,3462709,121688
12000,1024,128,1,3,Vanilla,138582214,6200000,3614794,130187
12000,1024,128,1,3,Vanilla,138582214,6300000,3767867,139063
12000,1024,128,1,3,Vanilla,138582214,6400000,3921980,147960
12000,1024,128,1,3,Vanilla,138582214,6500000,4077809,157487
12000,1024,128,1,3,Vanilla,138582214,6600000,4235409,167175
12000,1024,128,1,3,Vanilla,138582214,6700000,4393907,177372
12000,1024,128,1,3,Vanilla,138582214,6800000,4554116,187603
12000,1024,128,1,3,Vanilla,138582214,6900000,4715932,198212
12000,1024,128,1,3,Vanilla,138582214,7000000,4878739,209357
12000,1024,128,1,3,Vanilla,138582214,7100000,5042522,220579
12000,1024,128,1,3,Vanilla,138582214,7200000,5206725,232008
12000,1024,128,1,3,Vanilla,138582214,7300000,5372004,243725
12000,1024,128,1,3,Vanilla,138582214,7400000,5538161,255842
12000,1024,128,1,3,Vanilla,138582214,7500000,5705352,268272
12000,1024,128,1,3,Vanilla,138582214,7600000,5873865,281104
12000,1024,128,1,3,Vanilla,138582214,7700000,6043442,294254
12000,1024,128,1,3,Vanilla,138582214,7800000,6213260,307787
12000,1024,128,1,3,Vanilla,138582214,7900000,6383120,321306
12000,1024,128,1,3,Vanilla,138582214,8000000,6554162,335220
12000,1024,128,1,3,Vanilla,138582214,8100000,6725737,349549
12000,1024,128,1,3,Vanilla,138582214,8200000,6898661,363909
12000,1024,128,1,3,Vanilla,138582214,8300000,7072635,378670
12000,1024,128,1,3,Vanilla,138582214,8400000,7248274,393957
12000,1024,128,1,3,Vanilla,138582214,8500000,7425189,409195
12000,1024,128,1,3,Vanilla,138582214,8600000,7603459,424783
12000,1024,128,1,3,Vanilla,138582214,8700000,7783302,440687
12000,1024,128,1,3,Vanilla,138582214,8800000,7964497,456984
12000,1024,128,1,3,Vanilla,138582214,8900000,8147194,473462
12000,1024,128,1,3,Vanilla,138582214,9000000,8329821,489973
12000,1024,128,1,3,Vanilla,138582214,9100000,8513623,507012
12000,1024,128,1,3,Vanilla,138582214,9200000,8698029,524313
12000,1024,128,1,3,Vanilla,138582214,9300000,8883401,541996
12000,1024,128,1,3,Vanilla,138582214,9400000,9069333,560056
12000,1024,128,1,3,Vanilla,138582214,9500000,9255868,578247
12000,1024,128,1,3,Vanilla,138582214,9600000,9442927,596720
12000,1024,128,1,3,Vanilla,138582214,9700000,9631009,615599
12000,1024,128,1,3,Vanilla,138582214,9800000,9819437,634600
12000,1024,128,1,3,Vanilla,138582214,9900000,10008185,653604
12000,1024,128,1,3,Vanilla,138582214,10000000,10197044,672887
12000,1024,128,1,3,Vanilla,135960061,100000,0,0
12000,1024,128,1,3,Vanilla,135960061,200000,0,0
12000,1024,128,1,3,Vanilla,135960061,300000,0,0
12000,1024,128,1,3,Vanilla,135960061,400000,0,0
12000,1024,128,1,3,Vanilla,135960061,500000,0,0
12000,1024,128,1,3,Vanilla,135960061,600000,0,0
12000,1024,128,1,3,Vanilla,135960061,700000,0,0
12000,1024,128,1,3,Vanilla,135960061,800000,0,0
12000,1024,128,1,3,Vanilla,135960061,900000,0,0
